brand,model_year,milage,fuel_type,ext_col,int_col,accident,price,horsepower,displacement,cylinders,transmission_type,gears
49,2018,69641.0,4,9,0,0,1,208.0,2.5,4.0,1,1.0
49,2022,1275.0,3,1,0,1,2,228.0,2.4,4.0,0,6.0
4,2001,60000.0,3,0,3,1,1,333.0,3.2,6.0,2,6.0
21,2014,99450.0,3,3,0,1,1,285.0,3.6,6.0,2,6.0
49,2023,200.0,4,1,8,1,4,437.0,3.4,6.0,0,10.0
40,2016,68000.0,3,3,0,0,1,310.0,3.6,6.0,0,7.0
25,2010,212000.0,3,3,0,0,0,303.0,3.5,6.0,0,8.0
14,2019,73091.0,0,9,0,0,2,445.0,6.6,8.0,0,8.0
22,2023,9400.0,5,0,0,1,1,180.0,1.6,4.0,0,8.0
40,2014,117697.0,3,0,0,0,0,300.0,3.6,6.0,0,8.0
34,2015,95428.0,3,3,3,1,2,621.0,6.0,12.0,0,7.0
25,2017,116300.0,3,3,6,1,1,301.0,4.6,8.0,0,6.0
0,2019,56778.0,4,0,0,1,2,321.0,3.0,6.0,0,7.0
3,2023,5682.0,4,3,3,1,2,333.0,2.0,6.0,0,8.0
4,2017,37000.0,3,3,0,1,1,248.0,2.0,4.0,0,8.0
22,2015,103748.0,3,3,3,1,0,173.0,2.0,4.0,0,8.0
49,2005,86000.0,3,3,6,1,1,282.0,4.7,8.0,0,6.0
24,2013,125900.0,3,0,6,1,1,375.0,5.0,8.0,0,8.0
37,2023,6200.0,3,0,3,1,2,400.0,5.6,8.0,0,9.0
13,2019,85000.0,0,0,0,0,2,450.0,6.7,8.0,0,6.0
34,2017,19324.0,3,3,6,1,3,456.0,4.0,8.0,0,7.0
7,2018,49273.0,3,8,0,1,2,420.0,6.2,8.0,0,8.0
48,2019,42094.0,2,9,8,1,1,455.0,0.0,0.0,0,1.0
4,2017,44000.0,3,1,0,1,2,425.0,3.0,6.0,0,7.0
10,2010,70000.0,3,5,0,1,1,425.0,6.1,8.0,2,6.0
34,2016,143290.0,0,9,0,1,1,161.0,2.1,4.0,0,7.0
13,2019,69205.0,0,9,0,1,3,450.0,6.7,8.0,0,8.0
8,2015,123500.0,3,9,2,1,1,355.0,5.3,8.0,0,6.0
3,2018,70773.0,3,9,0,1,1,333.0,3.0,6.0,0,8.0
21,2015,109000.0,3,3,3,0,0,158.0,2.0,4.0,0,8.0
19,2014,71097.0,3,0,0,1,0,325.0,3.7,6.0,0,7.0
48,2018,26609.0,2,3,6,1,1,455.0,0.0,0.0,0,1.0
7,2014,80400.0,3,3,0,0,0,202.0,2.5,4.0,0,8.0
49,2010,123620.0,3,0,0,0,0,179.0,2.5,4.0,0,4.0
0,2011,187883.0,3,8,6,1,0,201.0,2.4,4.0,0,8.0
34,2020,45000.0,3,0,0,1,4,416.0,4.0,8.0,0,7.0
16,2022,25420.0,3,8,3,1,1,158.0,2.0,4.0,1,1.0
4,2011,129999.0,3,9,0,1,1,414.0,4.0,8.0,2,6.0
4,2008,41048.0,3,3,6,1,1,414.0,4.0,8.0,0,8.0
37,2010,72500.0,3,2,0,1,0,122.0,1.8,4.0,2,6.0
41,2014,143390.0,3,9,6,1,0,280.0,3.6,6.0,0,6.0
0,2018,68425.0,3,3,6,0,1,279.0,3.5,6.0,0,6.0
49,2018,95000.0,3,3,2,1,1,270.0,4.0,6.0,0,6.0
41,2019,29000.0,3,3,0,0,2,395.0,5.7,8.0,0,8.0
8,2003,145000.0,3,1,0,1,1,350.0,5.7,8.0,0,6.0
21,2011,98658.0,3,9,3,1,0,360.0,5.7,8.0,0,5.0
51,2009,97615.0,3,0,3,1,0,281.0,3.0,6.0,0,6.0
40,2014,36000.0,3,0,6,1,1,400.0,4.8,8.0,0,8.0
32,2021,61874.0,3,0,0,1,1,184.0,2.5,4.0,0,6.0
9,2012,74582.0,1,0,6,1,0,283.0,3.6,6.0,0,6.0
19,2013,51500.0,3,3,0,1,1,325.0,3.7,6.0,0,7.0
49,2007,193827.0,3,3,0,1,0,239.0,4.0,6.0,0,6.0
8,2019,53433.0,3,1,3,1,1,355.0,5.3,8.0,0,6.0
34,2012,103000.0,3,3,0,0,1,451.0,6.3,8.0,0,7.0
4,2016,59000.0,3,0,2,0,1,240.0,2.0,4.0,0,8.0
25,2017,82000.0,3,3,2,1,1,301.0,4.6,8.0,0,8.0
40,2016,60000.0,3,3,0,1,2,310.0,3.6,6.0,0,7.0
7,2017,93971.0,3,9,6,1,2,420.0,6.2,8.0,0,8.0
25,2015,62600.0,3,3,7,1,1,306.0,3.5,6.0,0,8.0
34,2014,84450.0,3,3,6,1,0,302.0,3.5,6.0,0,7.0
3,2022,18099.0,4,3,3,1,2,333.0,2.0,6.0,0,8.0
34,2014,76500.0,3,3,0,1,0,302.0,3.5,6.0,0,7.0
8,2017,74000.0,3,10,0,1,0,275.0,2.0,4.0,0,6.0
41,2022,15607.0,3,3,0,1,2,395.0,5.7,8.0,0,8.0
8,2014,111095.0,1,9,0,0,1,355.0,5.3,8.0,0,6.0
49,2007,37216.0,3,8,6,0,0,210.0,3.3,6.0,0,6.0
20,2015,25786.0,3,1,3,1,1,380.0,3.0,6.0,0,8.0
21,2021,15520.0,3,3,0,1,2,285.0,3.6,6.0,0,8.0
41,2021,49583.0,3,3,0,1,2,395.0,5.7,8.0,0,8.0
40,2015,97300.0,0,0,0,1,1,240.0,3.0,6.0,0,8.0
8,2002,89000.0,3,3,0,1,0,200.0,3.8,6.0,0,6.0
40,2015,52111.0,3,0,0,0,1,420.0,3.6,6.0,0,8.0
10,2019,75800.0,3,3,0,1,1,345.0,6.4,8.0,0,8.0
25,2010,113500.0,3,8,6,0,0,272.0,3.5,6.0,0,8.0
3,2015,155382.0,3,2,3,0,0,200.0,2.0,4.0,0,8.0
34,2016,49643.0,3,9,0,0,1,402.0,4.7,8.0,0,7.0
4,2015,76474.0,3,9,0,1,1,445.0,4.4,8.0,0,8.0
40,2016,10431.0,3,8,0,1,2,275.0,2.7,6.0,0,7.0
19,2009,190120.0,3,3,0,0,0,390.0,5.0,8.0,0,7.0
13,2020,92000.0,3,3,0,1,1,375.0,3.5,6.0,0,10.0
8,2017,24000.0,3,10,0,1,1,335.0,3.6,6.0,2,6.0
41,2020,25396.0,3,3,0,1,2,395.0,5.7,8.0,0,8.0
8,2001,167000.0,3,9,3,0,0,300.0,6.0,8.0,0,4.0
41,2022,18645.0,3,0,0,1,2,395.0,5.7,8.0,0,8.0
40,2018,28470.0,3,9,0,0,4,540.0,3.8,6.0,0,7.0
13,2016,54000.0,3,9,0,1,1,300.0,3.7,6.0,0,6.0
18,2003,83000.0,3,1,3,1,0,104.0,1.6,4.0,2,6.0
3,2022,10071.0,4,0,0,1,2,333.0,2.0,6.0,0,8.0
13,2021,43329.0,3,3,0,1,2,325.0,3.5,6.0,0,10.0
25,2015,51400.0,3,3,3,1,2,467.0,5.0,8.0,0,8.0
8,2015,153800.0,1,3,0,0,1,355.0,5.3,8.0,0,6.0
24,2022,9000.0,3,4,3,1,4,575.0,5.0,8.0,0,8.0
10,2003,10800.0,3,3,0,1,3,500.0,8.3,10.0,2,6.0
41,2020,10458.0,3,8,0,1,2,395.0,5.7,8.0,0,8.0
4,2014,84709.0,3,3,3,1,0,240.0,2.0,4.0,0,8.0
34,2019,33500.0,3,8,0,1,2,385.0,3.0,6.0,0,9.0
4,2015,98000.0,3,0,5,1,1,425.0,3.0,6.0,0,8.0
4,2008,94653.0,3,4,4,0,0,360.0,4.8,8.0,0,8.0
13,2023,9281.0,3,0,0,1,4,440.0,3.5,6.0,0,8.0
8,2023,11806.0,3,9,0,1,2,310.0,3.6,6.0,0,9.0
7,2020,48613.0,3,0,0,0,3,420.0,6.2,8.0,0,8.0
41,2023,2990.0,0,9,0,0,3,400.0,6.7,6.0,0,8.0
3,2005,124747.0,3,3,0,1,0,180.0,1.8,4.0,0,8.0
41,2021,24000.0,4,3,0,1,2,395.0,5.7,8.0,0,8.0
32,2009,113000.0,3,3,0,1,0,244.0,2.3,4.0,0,6.0
19,2017,89106.0,3,9,6,1,0,295.0,3.5,6.0,0,7.0
13,2017,22000.0,1,6,0,0,2,385.0,6.2,8.0,0,6.0
21,2022,20472.0,3,8,0,1,1,285.0,2.4,4.0,0,9.0
8,2022,4753.0,3,9,0,1,2,355.0,5.3,8.0,0,10.0
8,2021,15000.0,3,1,3,1,2,455.0,6.2,8.0,2,6.0
8,1997,229000.0,0,4,6,0,0,180.0,6.5,8.0,0,6.0
3,2014,42400.0,0,3,0,1,1,240.0,3.0,6.0,0,8.0
24,2023,15840.0,3,9,0,1,3,296.0,2.0,4.0,0,8.0
40,2016,76200.0,3,3,6,1,2,420.0,3.6,6.0,0,7.0
8,2019,105667.0,3,0,6,1,1,355.0,5.3,8.0,0,6.0
8,2019,51338.0,3,9,0,1,2,355.0,5.3,8.0,0,6.0
10,2016,76857.0,3,0,0,0,0,160.0,2.0,4.0,2,6.0
13,2019,80200.0,1,9,0,1,2,385.0,6.2,8.0,0,8.0
49,2002,244200.0,3,9,6,0,0,240.0,4.7,8.0,0,6.0
13,2014,38560.0,3,0,0,0,1,420.0,5.0,8.0,2,6.0
8,2020,12500.0,3,10,0,1,4,490.0,6.2,8.0,0,6.0
18,2016,45303.0,3,9,0,1,1,348.0,3.8,6.0,0,8.0
13,2014,110000.0,3,3,3,1,0,252.0,2.0,4.0,2,6.0
7,2011,66200.0,3,0,0,1,0,270.0,3.0,6.0,0,6.0
47,2003,71000.0,3,8,0,1,0,165.0,2.5,4.0,2,5.0
49,2019,81301.0,3,0,0,1,1,268.0,3.5,6.0,0,8.0
8,2019,7033.0,3,9,0,1,3,460.0,6.2,8.0,0,8.0
10,2020,36000.0,3,3,7,1,3,475.0,6.4,8.0,0,8.0
0,2010,116000.0,3,3,0,0,0,201.0,2.4,4.0,2,6.0
8,2018,42780.0,3,0,0,0,2,455.0,6.2,8.0,0,6.0
4,2014,39886.0,3,0,7,0,1,315.0,3.0,6.0,0,8.0
3,2014,151400.0,3,3,0,1,0,333.0,3.0,6.0,0,8.0
1,2017,48000.0,3,8,0,1,1,280.0,2.0,4.0,0,8.0
49,2023,8727.0,3,6,0,1,2,268.0,2.4,4.0,0,8.0
43,2011,79000.0,3,0,8,0,4,563.0,6.6,12.0,0,8.0
10,2020,54000.0,3,3,0,1,1,372.0,5.7,8.0,0,8.0
40,2016,110000.0,3,9,8,0,1,300.0,3.6,6.0,0,7.0
8,2020,49688.0,2,1,3,1,1,200.0,0.0,0.0,0,6.0
34,2020,14000.0,3,0,6,1,2,208.0,2.0,4.0,0,7.0
10,2023,5000.0,3,3,0,1,4,717.0,6.2,8.0,0,8.0
8,2022,11597.0,3,3,0,1,3,355.0,6.2,8.0,0,6.0
34,2017,86101.0,3,3,7,0,3,577.0,5.5,8.0,0,7.0
8,2017,58816.0,3,0,0,1,1,355.0,5.3,8.0,0,6.0
25,2016,77856.0,3,3,0,1,1,301.0,3.5,6.0,0,6.0
23,2021,20069.0,3,3,6,1,4,571.0,4.0,8.0,0,8.0
14,2015,115282.0,3,8,6,0,0,355.0,3.6,6.0,0,6.0
40,2016,30700.0,3,9,0,1,4,475.0,3.8,6.0,0,7.0
29,2003,103726.0,3,8,3,0,0,115.0,1.6,4.0,2,5.0
32,2008,39800.0,3,1,0,1,0,158.0,2.0,4.0,0,6.0
49,2019,79500.0,3,9,0,1,1,270.0,4.0,6.0,0,6.0
49,2008,165520.0,3,3,3,0,0,270.0,3.5,6.0,0,6.0
4,2014,92000.0,3,0,0,0,1,445.0,4.4,8.0,0,8.0
18,2023,1500.0,3,4,0,1,2,291.0,3.8,6.0,0,7.0
39,2008,38100.0,3,5,0,1,0,260.0,2.0,4.0,2,5.0
24,2018,42125.0,3,9,0,1,1,237.0,2.0,4.0,0,8.0
40,2014,86818.0,0,3,0,1,1,240.0,3.0,6.0,0,7.0
4,2023,3490.0,3,3,0,1,4,503.0,3.0,6.0,0,8.0
49,2008,111300.0,3,6,6,1,0,268.0,3.5,6.0,0,6.0
4,2011,98200.0,3,9,0,1,1,414.0,4.0,8.0,0,7.0
40,2018,42500.0,3,0,6,0,2,330.0,3.0,6.0,0,8.0
21,2001,171000.0,3,9,0,0,0,181.0,4.0,6.0,2,5.0
34,2013,24933.0,3,3,7,0,2,429.0,4.6,8.0,0,7.0
3,2007,99769.0,3,3,8,1,1,420.0,4.2,8.0,2,6.0
49,2022,16156.0,3,1,6,1,1,268.0,3.5,6.0,0,8.0
34,2008,67250.0,3,9,6,1,0,268.0,3.5,6.0,0,7.0
14,2021,30022.0,3,1,0,0,3,420.0,6.2,8.0,0,8.0
40,2017,42596.0,3,0,0,1,3,440.0,2.9,6.0,0,7.0
13,2021,33705.0,3,9,6,0,1,325.0,2.3,4.0,0,10.0
24,2016,63300.0,3,9,2,1,1,340.0,3.0,6.0,0,8.0
0,2023,4700.0,3,8,0,1,2,355.0,3.0,6.0,0,10.0
49,2020,27256.0,3,0,0,1,2,268.0,3.5,6.0,3,6.0
17,2010,107481.0,3,9,0,1,0,239.0,3.7,5.0,0,4.0
48,2018,61700.0,2,9,0,1,1,271.0,0.0,0.0,0,1.0
21,2017,128000.0,3,3,0,1,1,285.0,3.6,6.0,0,5.0
8,2018,26000.0,3,9,0,1,1,455.0,6.2,8.0,0,8.0
3,2015,74000.0,3,1,3,1,1,420.0,4.0,8.0,0,7.0
19,2012,141775.0,3,9,6,1,0,400.0,5.6,8.0,0,7.0
50,2001,63250.0,3,10,9,1,0,115.0,2.0,4.0,0,4.0
3,2022,13895.0,4,3,0,1,2,333.0,2.0,6.0,0,8.0
23,2017,10654.0,3,9,6,1,4,571.0,6.5,12.0,0,7.0
13,2014,35900.0,1,1,3,0,1,385.0,6.2,8.0,0,8.0
14,2022,48306.0,3,9,0,0,3,355.0,6.2,8.0,0,10.0
3,2012,125000.0,3,0,0,1,0,211.0,2.0,4.0,0,8.0
48,2017,103000.0,2,0,8,1,1,455.0,0.0,0.0,0,1.0
32,2021,45303.0,3,9,2,1,1,184.0,2.5,4.0,0,6.0
25,2016,53900.0,3,8,6,1,1,268.0,3.5,6.0,0,8.0
21,2008,54000.0,3,4,3,1,0,202.0,3.8,6.0,0,8.0
8,2007,129000.0,3,9,6,1,0,366.0,6.0,8.0,0,6.0
21,2022,10232.0,3,0,0,1,2,285.0,3.6,6.0,0,8.0
0,2023,3708.0,3,9,6,1,2,279.5,3.5,6.0,0,8.0
48,2019,37000.0,2,3,0,1,2,518.0,0.0,0.0,0,1.0
3,2014,96238.0,3,0,0,0,1,420.0,4.0,8.0,0,8.0
47,2022,12700.0,3,9,6,1,1,260.0,2.4,4.0,1,1.0
8,2007,244000.0,1,3,3,1,0,320.0,5.3,8.0,0,6.0
40,2015,124000.0,3,9,6,1,1,420.0,3.6,6.0,0,8.0
4,2009,123000.0,3,7,0,1,0,300.0,3.0,6.0,0,8.0
14,2022,24900.0,3,0,0,1,2,310.0,2.7,4.0,0,8.0
13,2016,95500.0,3,0,0,1,0,365.0,3.5,6.0,0,8.0
7,2021,4283.0,3,0,6,1,4,400.0,6.2,8.0,0,10.0
25,2021,48300.0,3,9,7,1,4,383.0,5.7,8.0,0,8.0
4,2008,94000.0,3,3,7,1,1,414.0,4.0,8.0,2,6.0
37,2011,183000.0,3,0,3,0,0,261.0,4.0,6.0,0,7.0
13,2013,126225.0,4,3,0,0,0,188.0,2.0,4.0,1,1.0
50,2016,87892.0,3,3,0,1,0,210.0,2.0,4.0,2,6.0
7,2012,45000.0,3,8,0,1,2,556.0,6.2,8.0,0,6.0
2,2022,1023.0,3,1,2,1,4,503.0,4.0,8.0,0,8.0
25,2015,106000.0,3,0,6,1,1,301.0,4.6,8.0,0,8.0
14,2019,51300.0,3,0,0,0,1,193.0,2.5,4.0,0,6.0
13,2021,30176.0,3,0,6,1,1,325.0,1.5,3.0,0,8.0
37,2021,27598.0,3,0,0,1,1,284.0,5.6,8.0,0,9.0
50,2012,107000.0,3,0,6,1,0,170.0,2.5,5.0,0,6.5
24,2019,17500.0,3,0,0,1,3,518.0,5.0,8.0,0,8.0
41,2017,117878.0,0,8,0,1,2,350.0,6.7,6.0,0,8.0
37,2010,138700.0,3,3,0,0,0,265.0,3.5,6.0,1,1.0
7,2009,152068.0,1,9,0,0,0,403.0,6.2,8.0,0,6.0
4,2016,77000.0,3,9,7,0,1,240.0,2.0,4.0,0,8.0
13,2017,26000.0,3,3,0,1,1,350.0,2.3,4.0,2,6.0
25,2014,131200.0,4,2,2,1,0,134.0,1.8,4.0,0,8.0
6,2017,83280.0,3,3,6,1,1,275.0,3.6,6.0,0,6.0
4,2015,59000.0,3,3,0,1,2,425.0,3.0,6.0,2,6.0
50,2020,15500.0,3,3,0,1,1,268.0,2.0,4.0,0,8.0
4,2013,90000.0,3,9,7,1,0,300.0,3.0,6.0,0,8.0
19,2006,94000.0,3,9,3,0,0,280.0,3.5,6.0,0,7.0
17,2008,63750.0,3,9,0,0,2,393.0,6.2,8.0,0,6.0
34,2011,95500.0,3,0,6,0,0,228.0,3.0,6.0,0,7.0
0,2019,37900.0,3,9,0,1,1,201.0,2.4,4.0,0,8.0
40,2015,13250.0,3,2,3,1,4,475.0,3.8,6.0,0,7.0
41,2019,76249.0,3,0,2,0,2,395.0,5.7,8.0,0,8.0
4,2001,81000.0,3,1,3,1,1,333.0,3.2,6.0,2,6.0
8,2022,37806.0,3,0,0,1,3,355.0,5.3,8.0,0,10.0
10,2010,151544.0,3,2,3,0,0,355.0,5.7,8.0,0,5.0
8,2012,60345.0,3,10,0,1,1,400.0,6.2,8.0,0,6.0
10,2010,90305.0,3,3,0,1,0,250.0,3.5,6.0,0,8.0
21,2022,13275.0,3,8,0,1,2,285.0,3.6,6.0,0,8.0
8,2018,8660.0,3,9,0,1,2,455.0,6.2,8.0,0,8.0
13,2021,28220.0,0,3,0,1,3,475.0,6.7,8.0,0,10.0
13,2015,97700.0,0,0,6,1,1,440.0,6.7,8.0,0,6.0
8,2023,4200.0,3,9,0,1,4,490.0,6.2,8.0,0,6.0
5,2020,27404.0,3,6,6,1,4,552.0,4.0,8.0,0,8.0
26,2016,100000.0,3,9,8,1,1,240.0,2.0,4.0,0,6.0
13,2001,333361.0,0,0,6,0,0,250.0,7.3,8.0,0,8.0
24,2018,63295.0,3,1,8,1,1,340.0,3.0,6.0,0,8.0
24,2022,3000.0,3,0,0,1,4,518.0,5.0,8.0,0,8.0
8,2014,102604.0,1,3,3,1,1,355.0,5.3,8.0,0,6.0
34,2017,39800.0,3,9,7,1,4,563.0,5.5,8.0,0,7.0
13,2019,124000.0,1,9,3,1,2,385.0,6.2,8.0,0,6.0
48,2022,12080.0,2,0,0,1,1,271.0,0.0,0.0,0,1.0
25,2018,39300.0,3,0,0,1,3,383.0,5.7,8.0,0,8.0
19,2019,51000.0,3,3,6,0,1,295.0,3.5,6.0,1,1.0
24,2017,67000.0,3,3,6,1,1,340.0,3.0,6.0,0,8.0
18,2013,136991.0,3,3,3,1,0,198.0,2.4,4.0,0,6.0
49,2022,3959.0,3,1,3,1,2,389.0,3.4,6.0,0,10.0
21,2020,47500.0,3,7,0,1,1,293.0,3.6,6.0,0,8.0
13,2005,176691.0,0,9,6,0,0,325.0,6.0,8.0,0,8.0
48,2021,33000.0,2,8,8,1,2,455.0,0.0,0.0,0,1.0
34,2014,34600.0,3,0,0,1,1,402.0,4.7,8.0,0,7.0
41,2014,84500.0,3,0,3,1,1,410.0,6.4,8.0,0,8.0
22,2022,36100.0,4,0,8,1,1,227.0,1.6,4.0,0,6.0
18,2015,92225.0,3,0,0,0,0,311.0,3.8,6.0,0,7.0
21,2020,17500.0,3,3,0,1,1,180.0,2.4,4.0,0,9.0
13,2011,114323.0,3,0,0,1,0,175.0,2.5,4.0,0,6.0
49,2014,92000.0,3,6,0,1,1,260.0,4.0,6.0,0,6.0
4,2018,29025.0,3,0,0,1,1,335.0,2.0,6.0,0,8.0
10,2021,17000.0,3,1,0,1,3,475.0,6.4,8.0,0,8.0
18,2015,96476.0,3,9,3,1,0,290.0,3.3,6.0,0,6.0
50,2021,36311.0,3,0,0,1,1,200.0,3.6,6.0,0,8.0
24,2016,56842.0,3,3,0,1,1,510.0,5.0,8.0,0,8.0
37,2021,23677.0,3,6,6,1,1,284.0,3.5,6.0,1,1.0
6,2020,27340.0,3,9,6,1,1,275.0,2.5,4.0,0,6.0
39,2009,122348.0,3,8,0,0,0,260.0,2.0,4.0,0,4.0
4,2015,98000.0,3,0,6,1,1,315.0,3.0,6.0,0,8.0
48,2019,32300.0,2,0,0,1,1,455.0,0.0,0.0,0,1.0
29,2019,18997.0,3,8,0,1,1,189.0,2.0,4.0,0,6.0
40,2016,40350.0,3,3,0,1,3,330.0,3.4,6.0,0,7.0
13,2011,156856.0,1,0,2,1,0,310.0,5.4,8.0,0,6.0
5,2022,1919.0,3,6,6,1,4,552.0,6.0,12.0,0,8.0
4,2017,61773.0,3,3,0,1,2,567.0,4.4,8.0,0,8.0
13,2011,74500.0,3,0,0,1,1,412.0,5.0,8.0,2,6.0
21,2016,99000.0,3,9,3,0,0,172.0,2.4,4.0,0,6.0
19,2008,63496.0,3,0,0,1,0,330.0,3.7,6.0,2,6.0
13,2022,18465.0,3,0,3,1,2,400.0,3.5,6.0,0,10.0
40,2007,42635.0,3,1,1,1,3,355.0,3.8,6.0,0,7.0
19,2005,99000.0,3,3,0,1,0,298.0,3.5,6.0,2,6.0
9,2013,87500.0,3,9,6,1,0,292.0,3.6,6.0,0,8.0
49,2007,138000.0,3,9,6,1,0,210.0,3.3,6.0,0,5.0
25,2018,70891.0,3,9,0,1,1,260.0,3.5,6.0,0,8.0
6,2020,55403.0,3,8,3,0,1,310.0,3.6,6.0,0,9.0
4,2022,3213.0,3,0,7,1,4,503.0,3.0,6.0,0,8.0
39,2005,142314.0,3,8,7,0,1,400.0,6.0,8.0,2,6.0
49,2013,53000.0,3,1,0,1,1,260.0,4.0,6.0,0,6.0
18,2014,120250.0,3,1,3,1,0,145.0,1.8,4.0,0,7.0
40,2015,72329.0,3,3,0,1,1,340.0,3.0,6.0,0,7.0
17,2007,153692.0,3,6,0,1,0,242.0,3.7,5.0,0,4.0
48,2021,32670.0,2,9,0,1,1,455.0,0.0,0.0,0,1.0
42,2022,8681.0,2,3,0,1,4,835.0,0.0,0.0,0,1.0
3,2012,98400.0,3,9,8,1,0,333.0,3.0,6.0,0,7.0
49,2023,1400.0,3,9,0,1,2,270.0,4.0,6.0,0,6.0
48,2018,32000.0,2,0,0,1,1,271.0,0.0,0.0,0,1.0
13,1997,92800.0,3,9,3,1,0,210.0,5.8,8.0,0,4.0
34,2021,75151.0,3,0,0,1,4,416.0,4.0,8.0,0,7.0
47,2008,94000.0,3,3,1,1,0,243.0,2.5,4.0,2,6.0
34,2014,67350.0,3,3,6,0,0,302.0,3.5,6.0,0,7.0
4,2001,66500.0,3,8,0,1,1,333.0,3.2,6.0,2,6.0
34,2014,70612.0,3,9,6,1,0,201.0,1.8,4.0,0,7.0
49,2007,112630.0,3,3,3,0,0,266.0,3.5,6.0,0,5.0
10,2014,124705.0,1,0,0,1,0,283.0,3.6,6.0,0,8.0
4,2018,61000.0,3,1,0,0,1,335.0,3.0,6.0,2,6.0
41,2017,157272.0,0,9,3,0,1,350.0,6.7,6.0,0,6.0
34,2015,84000.0,3,1,3,1,1,362.0,3.0,6.0,0,7.0
21,2020,27981.0,3,8,0,1,2,285.0,3.6,6.0,0,8.0
5,2009,18000.0,3,1,6,1,3,552.0,6.0,12.0,0,8.0
48,2019,27123.0,2,8,0,1,1,425.0,0.0,0.0,0,1.0
8,2021,3053.0,3,3,3,1,4,490.0,6.2,8.0,0,6.0
3,2015,60251.0,3,0,0,0,0,272.0,3.0,6.0,0,8.0
32,2021,5093.0,3,3,0,1,1,181.0,2.0,4.0,2,6.0
5,2018,31875.0,3,9,0,1,4,600.0,6.0,12.0,0,8.0
34,2005,175722.0,3,9,6,1,0,302.0,5.0,8.0,0,7.0
4,2015,17900.0,3,0,0,1,2,560.0,4.4,8.0,0,8.0
14,2015,142792.0,3,9,2,1,1,355.0,5.3,8.0,0,6.0
49,2010,89400.0,3,9,3,1,1,381.0,5.7,8.0,0,6.0
9,2007,86000.0,3,3,0,1,0,340.0,5.7,8.0,0,5.0
52,2008,61595.0,3,1,3,1,0,70.0,1.0,3.0,0,5.0
49,2018,74000.0,1,6,0,0,1,381.0,5.7,8.0,0,6.0
17,2004,130000.0,3,0,0,0,0,316.0,6.0,8.0,0,4.0
4,2015,86000.0,3,0,8,0,1,540.0,4.4,8.0,0,8.0
24,2008,140600.0,3,8,6,1,0,390.0,4.2,8.0,0,6.0
3,2018,27532.0,3,3,0,1,1,252.0,2.0,4.0,0,7.0
13,2017,91000.0,1,3,0,1,0,160.0,2.0,4.0,0,6.0
34,2014,63000.0,3,3,0,1,1,402.0,4.7,8.0,0,7.0
21,2022,10500.0,5,4,6,1,2,375.0,2.0,4.0,0,8.0
34,2014,75073.0,1,3,0,1,1,302.0,3.5,6.0,0,7.0
21,2008,140000.0,3,3,6,0,0,202.0,3.8,6.0,0,8.0
34,2019,30300.0,3,3,0,1,1,188.0,2.0,4.0,0,7.0
8,2009,139000.0,3,9,0,1,0,169.0,2.4,4.0,0,6.0
17,2006,118000.0,3,3,0,1,0,220.0,3.5,5.0,0,4.0
4,2015,51000.0,5,3,2,1,2,357.0,1.5,3.0,0,8.0
7,2009,69423.0,3,8,6,1,1,320.0,4.6,8.0,0,8.0
26,2017,52284.0,3,1,6,0,0,240.0,2.0,4.0,0,6.0
8,2006,111228.0,3,1,3,0,0,195.0,4.3,6.0,0,6.0
24,2019,52300.0,3,0,0,1,2,340.0,3.0,6.0,0,8.0
37,2021,95993.0,3,9,0,1,1,284.0,5.6,8.0,0,9.0
22,2022,26716.0,3,6,0,1,2,199.5,3.8,6.0,0,8.0
8,2023,39517.0,3,0,0,0,3,355.0,5.3,8.0,0,10.0
13,2019,31600.0,3,1,3,1,2,460.0,5.0,8.0,2,6.0
4,2017,83298.0,3,0,0,1,0,248.0,2.0,4.0,0,8.0
24,2017,95212.0,3,2,6,1,1,340.0,3.0,6.0,0,8.0
40,2010,61600.0,3,0,0,1,2,345.0,3.6,6.0,0,7.0
4,2024,1500.0,3,3,2,1,4,335.0,3.0,6.0,0,8.0
29,2017,79950.0,3,1,0,1,0,189.0,2.0,4.0,0,6.0
7,2021,31500.0,3,9,6,1,4,420.0,6.2,8.0,0,8.0
3,2017,61000.0,3,3,0,1,4,610.0,5.2,10.0,0,8.0
41,2021,45867.0,3,3,0,1,2,395.0,6.4,8.0,0,8.0
40,2014,22700.0,3,3,0,0,4,350.0,3.4,6.0,2,7.0
5,2009,43000.0,3,0,0,1,2,552.0,6.0,12.0,0,8.0
49,2015,99000.0,3,3,3,1,1,310.0,4.6,8.0,0,6.0
49,2006,135000.0,3,9,3,1,0,236.0,4.0,6.0,0,6.0
7,2019,46000.0,3,0,6,0,1,265.0,2.0,4.0,0,8.0
13,2014,79615.0,3,0,0,1,0,325.0,2.0,4.0,0,6.0
4,2021,13250.0,3,9,2,1,4,335.0,4.4,8.0,0,8.0
24,2019,41200.0,3,0,0,1,3,380.0,3.0,6.0,0,8.0
7,2016,116500.0,3,0,2,0,1,420.0,6.2,8.0,0,8.0
8,2018,24059.0,3,3,0,1,4,650.0,6.2,8.0,0,8.0
3,2015,118500.0,1,3,0,0,0,220.0,2.0,4.0,0,8.0
4,2020,15097.0,3,3,0,1,4,335.0,4.4,6.0,0,8.0
30,2018,20000.0,3,9,2,1,2,424.0,3.0,6.0,0,8.0
4,2020,10426.0,3,0,0,1,1,335.0,2.0,6.0,0,8.0
13,2023,9500.0,3,0,7,0,3,400.0,3.5,6.0,0,10.0
