Make,Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Horsepower,HP RPM,Torque,Torque RPM
29,2,2019,24219.0,5,0,1,4,1,2,1.798,1,4620.0,1775.0,1475.0,5.0,55.0,138.0,6400.0,173.0,4000
18,1,2017,43470.0,2,1,13,8,1,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
0,2,2019,22356.0,2,0,30,14,1,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
18,0,2018,24840.0,5,0,11,12,0,2,1.197,1,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,113.0,4200
30,0,2014,38502.0,2,1,27,4,0,2,1.498,1,3987.0,1698.0,1483.0,5.0,45.0,89.0,4200.0,230.0,1500
20,0,2011,60237.0,2,0,45,1,0,2,2.1430000000000002,2,4596.0,2020.0,1447.0,5.0,66.0,207.0,4200.0,500.0,1600
30,0,2014,27044.55,5,1,27,9,0,2,1.198,1,3970.0,1682.0,1453.0,5.0,45.0,74.0,5400.0,110.0,3750
6,1,2019,17388.0,2,1,45,14,0,2,1.498,1,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,205.0,1750
24,0,2018,29729.754,5,1,6,12,0,2,0.999,1,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,91.0,4250
8,1,2018,54027.621,2,1,15,14,0,2,1.582,1,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
27,1,2013,44712.0,2,0,6,13,0,2,2.696,0,4755.0,1900.0,1785.0,7.0,78.0,184.0,4000.0,402.0,3000
1,3,2019,36639.0,2,0,45,2,0,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
0,1,2014,53343.9,2,0,0,4,0,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
18,1,2022,6210.0,5,0,45,3,0,2,1.197,1,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,113.0,4400
0,4,2018,29187.0,2,0,15,2,0,2,2.967,0,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,600.0,1500
18,0,2014,34155.0,5,1,15,7,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000
30,0,2017,43164.468,2,1,60,14,1,2,1.498,1,3995.0,1682.0,1483.0,5.0,45.0,109.0,4000.0,250.0,1500
7,1,2022,1552.5,2,1,40,14,0,2,1.498,1,4549.0,1748.0,1489.0,5.0,40.0,98.0,3600.0,200.0,1750
20,1,2014,32968.269,5,0,50,13,1,2,1.796,2,4868.0,1854.0,1470.0,5.0,80.0,186.0,5600.0,285.0,4000
18,0,2018,55890.0,5,0,6,6,0,2,1.462,1,4490.0,1730.0,1485.0,5.0,43.0,103.0,6000.0,138.0,4400
28,2,2021,14283.0,2,1,27,12,0,2,1.956,1,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750
8,0,2016,39744.0,2,1,9,14,1,2,1.186,1,3765.0,1660.0,1520.0,5.0,43.0,74.0,4000.0,190.0,1750
8,0,2020,32438.556,5,1,41,13,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
7,0,2013,47196.0,5,1,15,14,0,2,1.497,1,4440.0,1695.0,1485.0,5.0,42.0,116.0,6600.0,146.0,4800
1,4,2020,11799.0,5,0,11,1,0,2,1.998,2,4633.0,1811.0,1429.0,5.0,57.0,248.0,5200.0,350.0,1450
29,1,2013,60237.0,2,1,30,14,0,2,2.982,2,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
8,1,2018,47196.0,2,0,10,14,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
28,2,2021,9315.0,2,1,15,1,0,2,1.956,1,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750
29,1,2015,60858.0,2,1,45,5,0,2,2.494,2,4585.0,1765.0,1760.0,7.0,55.0,101.0,3600.0,200.0,1200
8,0,2017,22726.737,5,1,27,12,1,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
20,4,2022,310.5,2,0,15,7,0,2,1.95,2,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600
18,0,2015,29808.0,5,1,45,12,0,2,1.373,1,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000
13,3,2016,34155.0,2,0,56,2,1,2,1.999,0,4600.0,2069.0,1690.0,7.0,65.0,177.0,4000.0,430.0,1750
29,3,2022,9936.0,2,0,40,14,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,360.0,1400
18,0,2016,32913.0,5,1,15,7,0,2,1.373,1,4296.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000
22,0,2013,21735.0,2,1,32,7,0,2,1.461,1,4425.0,1695.0,1505.0,5.0,41.0,85.0,3750.0,200.0,2000
7,0,2014,31050.0,5,0,45,14,0,2,1.199,1,3990.0,1680.0,1505.0,5.0,35.0,89.0,6000.0,110.0,4800
30,0,2016,32664.6,5,1,71,13,0,2,1.198,1,3971.0,1682.0,1469.0,5.0,45.0,74.0,5400.0,110.0,3750
7,0,2020,15525.0,5,1,15,14,0,2,1.199,1,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800
8,0,2014,45954.0,5,1,1,14,0,2,1.197,1,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
30,0,2015,52785.0,2,0,56,7,0,2,1.498,1,4384.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500
30,1,2021,21735.0,5,1,11,8,0,1,1.598,1,4390.0,1699.0,1467.0,5.0,55.0,103.0,5250.0,153.0,3800
20,4,2021,10557.0,5,0,15,14,0,2,2.999,0,5207.0,2157.0,1823.0,7.0,90.0,362.0,5500.0,500.0,1600
0,3,2016,35397.0,2,0,24,14,0,2,1.968,0,4629.0,1898.0,1653.0,5.0,75.0,174.0,4200.0,380.0,1750
7,1,2021,6210.0,5,1,45,14,0,1,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
8,0,2014,28566.0,5,1,56,9,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
8,0,2014,39744.0,2,1,1,14,1,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
0,4,2022,2856.6,5,0,24,2,0,2,1.984,0,4318.0,1805.0,1548.0,5.0,55.0,188.0,4200.0,320.0,1500
17,1,2017,90003.393,2,1,49,14,0,2,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,330.0,1600
7,0,2009,49680.0,5,1,44,7,0,2,1.497,1,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600
29,0,2015,20210.445,5,1,36,13,0,2,1.197,1,3895.0,1735.0,1555.0,5.0,45.0,79.0,5600.0,104.0,3100
8,2,2019,19251.0,2,0,15,14,0,2,1.995,1,4475.0,1850.0,1660.0,5.0,62.0,182.0,4000.0,400.0,1750
18,0,2015,31050.0,2,1,14,13,1,2,1.248,1,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000
18,0,2015,40365.0,2,1,15,13,1,2,1.248,1,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000
8,0,2012,16146.0,5,1,14,14,0,2,1.086,1,3585.0,1595.0,1550.0,5.0,35.0,68.0,5500.0,99.08,4500
17,1,2021,16767.0,2,1,15,1,0,2,1.497,1,3995.0,1821.0,1627.0,5.0,42.0,115.0,3750.0,300.0,1500
8,0,2017,38502.0,2,1,14,14,0,2,1.3960000000000001,1,4270.0,1780.0,1630.0,5.0,60.0,89.0,4000.0,224.0,1500
8,0,2012,10557.0,5,1,44,13,0,2,1.086,1,3565.0,1525.0,1590.0,5.0,35.0,62.0,5500.0,96.0,3000
17,0,2015,24364.314,2,1,54,14,1,2,2.523,2,4107.0,1745.0,1880.0,7.0,60.0,63.0,3200.0,195.0,1400
6,0,2013,44712.0,2,1,20,13,0,2,1.498,1,3999.0,1765.0,1708.0,5.0,52.0,89.0,3750.0,204.0,2000
2,0,2011,25594.515,2,1,27,13,0,2,0.936,1,3640.0,1595.0,1520.0,5.0,35.0,58.0,4000.0,150.0,1750
31,4,2020,10258.298999999999,5,0,45,14,0,1,1.969,1,4425.0,1863.0,1652.0,5.0,54.0,187.0,5000.0,300.0,1300
18,0,2011,31671.0,5,1,45,9,1,2,0.998,1,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,90.0,3500
18,1,2019,46065.159,2,0,45,13,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
20,4,2020,8073.0,2,0,45,13,0,2,1.95,0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600
18,1,2019,19285.776,2,1,27,10,0,2,1.598,1,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750
18,0,2016,30520.908,5,0,45,2,1,2,1.373,1,4265.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000
20,4,2021,8073.0,2,0,15,1,0,2,1.95,2,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600
20,4,2021,11799.0,2,0,45,1,0,2,1.95,0,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600
0,2,2015,94392.0,2,0,66,14,0,2,1.968,0,4629.0,1898.0,1653.0,5.0,75.0,174.0,4200.0,380.0,1750
7,0,2015,36639.0,5,0,20,13,0,2,1.497,1,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600
0,1,2016,19872.0,2,0,15,12,0,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
7,0,2011,44712.0,5,0,15,5,0,2,2.354,1,4950.0,1845.0,1475.0,5.0,70.0,178.0,6500.0,222.0,4300
8,1,2017,49680.0,2,0,6,13,0,2,1.582,1,4440.0,1729.0,1475.0,5.0,45.0,126.0,4000.0,260.0,1500
18,1,2019,13596.173999999999,5,0,15,14,0,2,1.462,1,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,138.0,4400
1,4,2018,13041.0,2,0,11,2,0,2,2.993,2,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500
7,0,2015,39487.527,2,1,45,4,0,2,1.498,1,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,200.0,1750
18,1,2019,19872.0,5,0,56,7,0,2,1.462,1,4490.0,1730.0,1485.0,5.0,43.0,103.0,6000.0,138.0,4400
18,1,2018,33343.974,2,1,56,7,1,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
18,0,2009,86940.0,2,1,12,14,1,2,1.248,1,4160.0,1690.0,1530.0,5.0,43.0,75.0,4000.0,190.0,2000
20,4,2015,56573.1,2,0,15,13,0,2,2.987,0,5120.0,1934.0,1850.0,7.0,100.0,258.0,3600.0,619.0,1600
0,1,2014,36018.0,2,0,15,1,1,2,1.968,1,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750
17,0,2015,64584.0,2,1,62,14,0,2,2.523,2,4456.0,1820.0,1930.0,8.0,60.0,75.0,3200.0,200.0,1400
0,1,2013,31050.0,2,0,56,14,0,2,1.968,1,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,380.0,1750
8,0,2017,34776.0,5,1,14,13,0,2,0.8140000000000001,1,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000
24,0,2014,29808.0,2,1,54,13,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,200.0,1900
18,1,2021,14283.0,5,1,6,14,0,2,1.462,1,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,138.0,4400
20,4,2021,3477.6,2,0,15,7,3,2,1.95,1,4549.0,1796.0,1446.0,5.0,43.0,147.0,3400.0,320.0,1400
8,0,2015,20493.0,5,1,45,12,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
8,1,2019,36576.9,2,1,0,14,0,2,1.582,1,4270.0,1780.0,1665.0,5.0,55.0,126.0,4000.0,260.0,1500
13,4,2016,12420.0,2,0,27,7,0,2,1.999,0,4600.0,2069.0,1690.0,7.0,65.0,177.0,4000.0,430.0,1750
24,0,2019,19872.0,5,1,47,7,0,2,0.799,1,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,72.0,4386
18,0,2017,44091.0,5,1,15,13,0,2,1.373,1,4296.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000
8,0,2008,37881.0,5,0,56,1,2,2,1.197,1,3565.0,1595.0,1550.0,5.0,35.0,80.0,5200.0,111.0,4000
8,0,2017,18009.0,5,1,6,7,0,2,1.197,1,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000
29,1,2014,98546.49,2,1,1,13,1,2,2.494,2,4585.0,1760.0,1760.0,7.0,55.0,100.0,3600.0,200.0,1400
20,4,2016,37881.0,2,0,45,7,0,2,2.987,0,4819.0,2141.0,1796.0,5.0,93.0,255.0,3400.0,620.0,1600
18,0,2016,57132.0,2,1,44,14,1,2,1.248,1,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750
18,0,2020,26082.0,5,1,39,14,0,2,1.197,1,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,113.0,4400
3,0,2019,37861.748999999996,5,1,59,13,0,2,1.198,1,3785.0,1635.0,1485.0,5.0,35.0,67.0,5000.0,104.0,4000
17,1,2017,57753.0,2,1,1,14,0,2,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,140.0,3750.0,330.0,2800
0,1,2014,62100.0,2,0,6,1,0,2,1.968,1,4701.0,1826.0,1427.0,5.0,63.0,141.0,4200.0,320.0,1750
18,0,2018,19251.0,5,1,36,4,0,2,1.373,1,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000
29,0,2020,34155.0,5,1,39,2,0,2,1.197,1,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,113.0,4200
18,0,2018,42426.72,0,1,20,13,0,2,0.998,1,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500
28,1,2018,40365.0,2,1,54,14,0,2,2.179,2,4788.0,1903.0,1791.0,7.0,60.0,154.0,4000.0,400.0,1700
29,2,2013,58995.0,2,1,11,14,1,2,2.982,0,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
18,0,2013,53272.485,2,1,3,13,1,2,1.248,1,3775.0,1680.0,1620.0,5.0,43.0,73.0,4000.0,190.0,2000
30,0,2018,23598.0,5,1,14,5,0,2,1.598,1,4390.0,1699.0,1467.0,5.0,55.0,103.0,5250.0,153.0,3800
8,1,2020,8014.005,5,1,6,14,0,2,0.998,1,3995.0,1775.0,1505.0,5.0,37.0,118.0,6000.0,172.0,1500
29,2,2019,16146.0,2,0,45,13,0,2,2.755,2,4735.0,1830.0,1795.0,7.0,55.0,172.0,3400.0,360.0,1200
20,4,2021,5589.0,5,0,11,2,0,2,1.332,1,4549.0,1796.0,1446.0,5.0,43.0,161.0,5500.0,250.0,1620
28,0,2018,40365.0,2,1,4,14,1,2,1.497,1,3994.0,1811.0,1607.0,5.0,44.0,108.0,3750.0,260.0,1500
8,0,2019,29808.0,5,1,15,14,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,40.0,82.0,6000.0,115.0,4000
8,0,2011,56511.0,5,1,1,14,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
11,4,2022,9315.0,5,0,45,12,0,2,1.995,0,4882.0,1894.0,1848.0,5.0,81.0,268.0,5150.0,400.0,3000
17,1,2020,32292.0,2,1,39,14,0,2,1.497,1,3995.0,1821.0,1627.0,5.0,42.0,115.0,3750.0,300.0,1500
29,0,2013,55890.0,2,1,9,2,2,2,1.364,1,4265.0,1695.0,1510.0,5.0,45.0,68.0,3600.0,170.0,2400
18,0,2018,36018.0,6,1,15,13,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,83.0,6000.0,115.0,4000
7,0,2014,41607.0,5,0,15,12,0,2,1.198,1,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,109.0,4500
17,1,2015,41607.0,2,1,71,14,0,2,2.179,2,4456.0,1820.0,1995.0,8.0,60.0,120.0,4000.0,280.0,1800
8,1,2021,23322.276,2,1,49,14,0,2,1.3960000000000001,1,3995.0,1770.0,1605.0,5.0,45.0,89.0,4000.0,220.0,1500
18,0,2012,33534.0,5,1,6,3,0,2,0.998,1,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,90.0,3500
7,0,2019,26082.0,5,1,15,14,0,2,1.198,1,3990.0,1680.0,1505.0,5.0,35.0,87.0,6000.0,109.0,4500
30,0,2017,34155.0,5,1,56,3,0,2,1.198,1,3995.0,1682.0,1483.0,5.0,45.0,74.0,5400.0,110.0,3750
15,2,2019,14874.192,2,1,6,12,0,2,1.956,1,4655.0,1835.0,1760.0,5.0,60.0,169.0,3750.0,350.0,1750
18,0,2015,57132.0,0,1,45,4,1,2,0.998,1,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500
8,0,2013,21114.0,5,0,45,12,0,2,1.197,1,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000
18,0,2020,27510.3,5,0,17,13,0,2,0.998,1,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
18,0,2015,40365.0,2,1,1,14,0,2,1.248,1,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750
20,4,2018,63342.0,2,0,54,1,0,2,2.1430000000000002,0,4819.0,2141.0,1796.0,5.0,93.0,201.0,3800.0,500.0,1600
7,0,2009,68310.0,5,0,15,7,0,2,1.497,1,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600
12,1,2021,6831.0,5,1,56,13,0,2,1.497,1,4315.0,1800.0,1645.0,5.0,50.0,113.0,6300.0,144.0,4500
8,0,2020,24219.0,0,1,45,13,0,2,1.197,1,3995.0,1680.0,1520.0,5.0,65.0,68.0,6000.0,95.0,4000
8,0,2009,40365.0,5,1,31,2,1,2,1.086,1,3565.0,1595.0,1550.0,5.0,35.0,67.0,5500.0,99.0,2800
1,1,2013,49680.0,2,0,15,2,1,2,2.993,2,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500
7,0,2017,82396.143,2,1,36,3,0,2,1.498,1,4440.0,1695.0,1495.0,5.0,40.0,99.0,3600.0,200.0,1750
24,0,2017,50301.0,2,1,44,14,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,200.0,1900
1,4,2019,18630.0,2,0,15,1,0,2,1.995,2,4936.0,1868.0,1479.0,5.0,65.0,188.0,4000.0,400.0,1750
18,0,2015,31421.979,5,1,11,14,1,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000
1,3,2017,18009.0,2,0,6,4,1,2,1.995,2,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750
7,0,2018,14283.0,5,0,11,12,0,2,1.199,1,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,110.0,4800
13,4,2019,31050.0,2,0,33,2,0,2,2.179,0,4600.0,2069.0,1724.0,7.0,65.0,188.0,3500.0,420.0,1750
0,2,2016,52709.238,2,0,49,14,1,2,1.968,0,4385.0,1831.0,1608.0,5.0,64.0,174.0,4200.0,380.0,1750
1,4,2019,19251.0,2,0,15,1,0,2,1.995,2,4936.0,1868.0,1479.0,5.0,65.0,188.0,4000.0,400.0,1750
29,2,2019,44130.123,2,1,50,13,0,2,2.3930000000000002,2,4735.0,1830.0,1795.0,8.0,55.0,148.0,3400.0,343.0,1400
6,0,2016,42849.621,5,1,15,14,0,2,1.499,1,3999.0,1765.0,1708.0,5.0,52.0,110.0,6300.0,140.0,4400
8,0,2014,38502.0,2,1,15,13,1,2,1.582,1,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900
8,0,2012,50922.0,2,1,10,14,0,2,1.336,1,3995.0,1710.0,1505.0,5.0,45.0,89.0,4000.0,219.744,1500
29,0,2011,30553.2,5,1,45,13,0,2,1.496,1,4265.0,1695.0,1510.0,5.0,45.0,80.0,5600.0,132.0,3000
17,1,2021,4968.0,5,1,0,12,1,2,1.997,0,3985.0,1820.0,1844.0,4.0,57.0,150.0,5000.0,300.0,1250
18,1,2019,36018.0,2,1,45,14,0,2,1.248,1,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750
18,0,2015,39744.0,5,1,44,7,0,2,0.998,1,3545.0,1490.0,1475.0,5.0,35.0,67.0,6000.0,90.0,3500
8,0,2012,30160.728,5,1,45,14,0,2,1.086,1,3585.0,1595.0,1550.0,5.0,35.0,68.0,5500.0,99.08,4500
10,3,2014,41296.5,2,0,15,14,0,2,2.993,2,5252.0,1899.0,1457.0,5.0,83.0,271.0,4000.0,600.0,2000
17,1,2018,36384.39,2,1,36,7,0,2,2.179,1,4585.0,1890.0,1785.0,7.0,70.0,153.0,3750.0,360.0,1750
8,0,2009,36639.0,5,1,32,13,1,2,1.086,1,3565.0,1595.0,1550.0,5.0,35.0,67.0,5500.0,99.0,2800
18,0,2013,29187.0,5,1,36,13,0,2,1.197,1,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000
8,0,2014,24840.0,5,1,36,13,0,2,1.197,1,3995.0,1710.0,1505.0,5.0,45.0,83.0,6000.0,113.796,4000
26,3,2021,8130.132,5,0,45,14,0,2,1.984,1,4869.0,1864.0,1469.0,5.0,66.0,188.0,4200.0,320.0,1450
0,2,2016,35432.397,2,0,40,14,0,2,1.968,1,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,380.0,1750
18,0,2015,55890.0,2,1,40,14,0,2,1.248,1,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000
8,0,2015,27945.0,5,1,67,14,0,2,1.197,1,3995.0,1760.0,1555.0,5.0,45.0,82.0,6000.0,115.0,4000
18,0,2018,27324.0,5,0,15,7,0,2,0.998,1,3715.0,1635.0,1565.0,5.0,35.0,67.0,6000.0,90.0,3500
17,2,2021,10557.0,2,1,33,13,0,2,2.184,0,3985.0,1820.0,1855.0,4.0,57.0,130.0,3750.0,300.0,1600
18,0,2019,31584.06,5,1,6,7,0,2,1.197,1,3655.0,1620.0,1675.0,5.0,32.0,82.0,6000.0,113.0,4200
6,4,2020,12420.0,2,0,33,1,0,2,1.996,2,4903.0,1869.0,1837.0,7.0,80.0,168.0,3500.0,420.0,2000
29,3,2018,31671.0,2,0,45,14,0,2,2.755,2,4795.0,1855.0,1835.0,7.0,80.0,174.0,3400.0,450.0,1600
20,4,2018,14904.0,2,0,27,14,0,2,1.95,2,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600
18,0,2017,21677.868,5,1,45,7,0,1,1.197,1,3995.0,1745.0,1500.0,5.0,37.0,83.0,6000.0,115.0,4000
24,0,2017,41607.0,2,0,45,14,0,2,1.461,1,4315.0,1822.0,1695.0,5.0,50.0,108.0,3900.0,248.0,2250
18,0,2014,11799.0,5,0,45,13,1,2,0.998,1,3600.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
26,4,2019,19002.6,5,0,27,12,0,1,1.984,1,4689.0,1814.0,1496.0,5.0,50.0,227.0,5500.0,350.0,1250
1,4,2018,30739.5,2,0,27,1,0,2,1.995,2,4936.0,1868.0,1479.0,5.0,65.0,188.0,4000.0,400.0,1750
7,0,2016,11674.8,5,1,45,7,0,2,1.199,1,3955.0,1694.0,1544.0,5.0,40.0,89.0,6000.0,110.0,4800
8,0,2016,62100.0,5,1,27,7,0,2,1.197,1,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000
8,1,2017,31081.05,5,0,15,14,0,2,1.591,1,4270.0,1780.0,1630.0,5.0,60.0,122.0,6400.0,154.0,4850
8,2,2021,8694.0,2,1,11,1,0,2,1.582,1,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900
22,0,2014,34155.0,2,1,39,7,1,2,1.461,1,4331.0,1822.0,1671.0,5.0,50.0,84.0,3750.0,200.0,1900
6,4,2018,14283.0,5,0,11,15,0,2,4.9510000000000005,2,4784.0,2080.0,1391.0,4.0,60.9,396.0,6500.0,515.0,4250
8,2,2020,21735.0,2,1,14,14,0,2,1.493,1,4300.0,1790.0,1635.0,5.0,50.0,113.0,4000.0,250.0,1500
18,0,2019,12875.814,5,0,68,13,0,2,0.998,1,3695.0,1600.0,1560.0,5.0,35.0,67.0,6000.0,90.0,3500
20,4,2020,9439.2,2,0,15,14,0,2,1.95,2,4988.0,1890.0,1435.0,5.0,66.0,241.0,4200.0,500.0,1600
29,1,2013,51543.0,2,1,30,14,0,2,2.982,2,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400
7,0,2014,46575.0,2,1,4,4,0,2,1.498,1,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,200.0,1750
29,2,2019,26575.074,2,0,6,14,0,2,2.755,2,4735.0,1830.0,1795.0,8.0,55.0,172.0,3400.0,360.0,1200
20,4,2020,24840.0,2,0,15,13,0,1,1.95,2,5140.0,1928.0,1901.0,6.0,57.0,161.0,4200.0,380.0,1200
7,0,2009,44870.976,5,1,50,1,0,2,1.497,1,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600
0,3,2018,10743.3,2,0,6,12,0,2,1.968,1,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750
17,1,2017,42228.0,2,1,15,14,0,2,2.179,2,4456.0,1820.0,1995.0,8.0,60.0,120.0,4000.0,280.0,1800
8,0,2019,27075.6,5,0,2,14,0,2,0.998,1,3995.0,1770.0,1605.0,5.0,45.0,118.0,6000.0,172.0,1500
18,0,2018,26703.0,5,1,2,14,0,2,0.998,1,3636.0,1475.0,1670.0,5.0,35.0,67.7,6200.0,90.0,3500
18,1,2021,10732.743,5,1,45,14,0,2,1.462,1,3995.0,1790.0,1640.0,5.0,48.0,103.0,6000.0,138.0,4400
18,0,2014,36639.0,5,1,25,2,0,2,1.197,1,3995.0,1695.0,1555.0,5.0,42.0,85.0,6000.0,114.0,4000
18,0,2017,54648.0,2,1,44,14,0,2,1.248,1,4296.0,1695.0,1685.0,7.0,45.0,89.0,4000.0,200.0,1750
1,4,2021,5899.5,5,0,10,14,0,2,2.998,0,5151.0,2000.0,1805.0,6.0,83.0,335.0,5500.0,450.0,1500
8,1,2018,22356.0,5,0,45,7,0,2,1.591,1,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850
24,0,2017,19872.0,5,1,36,14,0,2,0.799,1,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,72.0,4386
8,1,2018,33099.3,5,0,67,7,0,2,1.591,1,4440.0,1729.0,1475.0,5.0,45.0,121.0,6400.0,151.0,4850
0,4,2022,0.621,5,0,15,1,3,2,1.984,1,4762.0,1847.0,1433.0,5.0,54.0,188.0,4200.0,320.0,1450
